date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:28:17	2485/2485	---M-Z	200	added ('OK')	image/png	date:Tue,%2026%20Jul%202016%2015:23:12%20GMT	http://www.shafaetsplanet.com/planetcoding/wp-content/themes/accesspress-staple/images/blue-arrow.png	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/wp-content/themes/accesspress-staple/images/blue-arrow.png	(from http://www.shafaetsplanet.com/planetcoding/wp-content/themes/accesspress-staple/style.css)
21:28:18	1883/1883	---M-Z	200	added ('OK')	image/png	date:Tue,%2026%20Jul%202016%2015:23:12%20GMT	http://www.shafaetsplanet.com/planetcoding/wp-content/themes/accesspress-staple/images/portfolio-sepr.png	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/wp-content/themes/accesspress-staple/images/portfolio-sepr.png	(from http://www.shafaetsplanet.com/planetcoding/wp-content/themes/accesspress-staple/style.css)
21:28:18	1706/1706	---M-Z	200	added ('OK')	image/png	date:Tue,%2026%20Jul%202016%2015:23:12%20GMT	http://www.shafaetsplanet.com/planetcoding/wp-content/themes/accesspress-staple/images/testimonial-top.png	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/wp-content/themes/accesspress-staple/images/testimonial-top.png	(from http://www.shafaetsplanet.com/planetcoding/wp-content/themes/accesspress-staple/style.css)
21:28:19	1657/1657	---M-Z	200	added ('OK')	image/png	date:Tue,%2026%20Jul%202016%2015:23:12%20GMT	http://www.shafaetsplanet.com/planetcoding/wp-content/themes/accesspress-staple/images/footer-top.png	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/wp-content/themes/accesspress-staple/images/footer-top.png	(from http://www.shafaetsplanet.com/planetcoding/wp-content/themes/accesspress-staple/style.css)
21:28:19	2160/2160	---M-Z	200	added ('OK')	image/png	date:Tue,%2026%20Jul%202016%2015:23:12%20GMT	http://www.shafaetsplanet.com/planetcoding/wp-content/themes/accesspress-staple/images/thin-arrow.png	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/wp-content/themes/accesspress-staple/images/thin-arrow.png	(from http://www.shafaetsplanet.com/planetcoding/wp-content/themes/accesspress-staple/style.css)
21:28:20	138204/138204	---MCZ	200	added ('OK')	application/x-font-ttf	date:Tue,%2026%20Jul%202016%2015:23:12%20GMT	http://www.shafaetsplanet.com/planetcoding/wp-content/themes/accesspress-staple/fonts/fontawesome-webfont.ttf?v=4.4.0	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/wp-content/themes/accesspress-staple/fonts/fontawesome-webfont93e3.ttf	(from http://www.shafaetsplanet.com/planetcoding/wp-content/themes/accesspress-staple/css/font-awesome.min.css)
21:28:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20Sep%202016%2015:28:21%20GMT	http://www.shafaetsplanet.com/planetcoding/?p=2804	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index207c.html	(from http://www.shafaetsplanet.com/planetcoding/?page_id=2804)
21:28:25	1869/1869	---M--	200	added ('OK')	image/gif	etag:%221d88afe9aac48a22d983aa00ea42a48c%22	http://cdn.printfriendly.com/pf-button-both.gif	C:/My%20Web%20Sites/Algo/cdn.printfriendly.com/pf-button-both.gif	(from http://www.shafaetsplanet.com/planetcoding/?page_id=2804)
21:28:26	2720/2720	---M-Z	200	added ('OK')	application/json	date:Thu,%2001%20Sep%202016%2015:28:26%20GMT	http://www.shafaetsplanet.com/planetcoding/?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fwww.shafaetsplanet.com%2Fplanetcoding%2F%3Fpage_id%3D2804	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index4005.html	(from http://www.shafaetsplanet.com/planetcoding/?page_id=2804)
21:28:34	53667/53667	---M-Z	200	added ('OK')	image/jpeg	date:Tue,%2026%20Jul%202016%2015:23:12%20GMT	http://www.shafaetsplanet.com/planetcoding/wp-content/themes/accesspress-staple/images/testimionial-bg.jpg	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/wp-content/themes/accesspress-staple/images/testimionial-bg.jpg	(from http://www.shafaetsplanet.com/planetcoding/wp-content/themes/accesspress-staple/style.css)
21:28:37	2894/2894	---M-Z	200	added ('OK')	text/xml	date:Thu,%2001%20Sep%202016%2015:28:35%20GMT	http://www.shafaetsplanet.com/planetcoding/?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fwww.shafaetsplanet.com%2Fplanetcoding%2F%3Fpage_id%3D2804&format=xml	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/indexd540.html	(from http://www.shafaetsplanet.com/planetcoding/?page_id=2804)
21:28:59	120/120	---M--	302	error ('Found')	text/html	date:Thu,%2001%20Sep%202016%2015:28:28%20GMT	https://pf-cdn.printfriendly.com/ssl/main.js	C:/My%20Web%20Sites/Algo/pf-cdn.printfriendly.com/ssl/main.58.delayed	(from http://www.shafaetsplanet.com/planetcoding/?page_id=2804)
21:29:01	17283/17283	---M-Z	200	added ('OK')	text/javascript	etag:%224994c1efafef81b2402570879f392853%22	http://cdn.printfriendly.com/printfriendly.js	C:/My%20Web%20Sites/Algo/cdn.printfriendly.com/printfriendly.js	(from http://www.shafaetsplanet.com/planetcoding/?page_id=2804)
21:29:03	10510/10510	---M-Z	200	added ('OK')	application/rss+xml	etag:%22783ab1760921e672de6e477912507253-gzip%22	http://www.shafaetsplanet.com/planetcoding/?feed=rss2&page_id=2	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index76cc.html	(from http://www.shafaetsplanet.com/planetcoding/?page_id=2)
21:29:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20Sep%202016%2015:29:02%20GMT	http://www.shafaetsplanet.com/planetcoding/?p=2	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index905b.html	(from http://www.shafaetsplanet.com/planetcoding/?page_id=2)
21:29:04	700/700	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2005%20Jun%202016%2017:27:54%20GMT	http://www.shafaetsplanet.com/planetcoding/wp-content/plugins/akismet/_inc/form.js	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/wp-content/plugins/akismet/_inc/form.js	(from http://www.shafaetsplanet.com/planetcoding/?page_id=2)
21:29:04	2542/2542	---M-Z	200	added ('OK')	application/json	date:Thu,%2001%20Sep%202016%2015:29:04%20GMT	http://www.shafaetsplanet.com/planetcoding/?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fwww.shafaetsplanet.com%2Fplanetcoding%2F%3Fpage_id%3D2	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/indexa8ef.html	(from http://www.shafaetsplanet.com/planetcoding/?page_id=2)
21:29:05	2688/2688	---M-Z	200	added ('OK')	text/xml	date:Thu,%2001%20Sep%202016%2015:29:04%20GMT	http://www.shafaetsplanet.com/planetcoding/?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fwww.shafaetsplanet.com%2Fplanetcoding%2F%3Fpage_id%3D2&format=xml	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index25d2.html	(from http://www.shafaetsplanet.com/planetcoding/?page_id=2)
21:29:05	1078/1078	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2018%20Dec%202015%2007:14:56%20GMT	http://www.shafaetsplanet.com/planetcoding/wp-includes/js/comment-reply.min.js	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/wp-includes/js/comment-reply.min.js	(from http://www.shafaetsplanet.com/planetcoding/?page_id=2)
21:29:07	111513/111513	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:29:05%20GMT	http://www.shafaetsplanet.com/planetcoding/?page_id=2&replytocom=4	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index9da1.html	(from http://www.shafaetsplanet.com/planetcoding/?page_id=2)
21:29:09	1051/1051	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2021%20Jul%202016%2015:12:32%20GMT	http://www.shafaetsplanet.com/planetcoding/wp-content/plugins/captcha/js/front_end_script.js	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/wp-content/plugins/captcha/js/front_end_script.js	(from http://www.shafaetsplanet.com/planetcoding/?page_id=2)
21:29:13	111488/111488	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:29:10%20GMT	http://www.shafaetsplanet.com/planetcoding/?page_id=2&replytocom=7	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index3fbe.html	(from http://www.shafaetsplanet.com/planetcoding/?page_id=2)
21:29:14	115169/115169	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:29:05%20GMT	http://www.shafaetsplanet.com/planetcoding/?page_id=2&replytocom=6	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/indexee41.html	(from http://www.shafaetsplanet.com/planetcoding/?page_id=2)
21:29:18	115193/115193	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:29:16%20GMT	http://www.shafaetsplanet.com/planetcoding/?page_id=2&replytocom=9	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index49ac.html	(from http://www.shafaetsplanet.com/planetcoding/?page_id=2)
21:29:19	115049/115049	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:29:14%20GMT	http://www.shafaetsplanet.com/planetcoding/?page_id=2&replytocom=8	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index5c9c.html	(from http://www.shafaetsplanet.com/planetcoding/?page_id=2)
21:29:22	18586/18586	---M-Z	200	added ('OK')	image/png	date:Sat,%2013%20Aug%202016%2010:33:35%20GMT	http://www.shafaetsplanet.com/planetcoding/wp-content/uploads/2016/08/cycle.png	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/wp-content/uploads/2016/08/cycle.png	(from http://www.shafaetsplanet.com/planetcoding/?p=2822)
21:29:28	114843/114843	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:29:20%20GMT	http://www.shafaetsplanet.com/planetcoding/?page_id=2&replytocom=16	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index9471.html	(from http://www.shafaetsplanet.com/planetcoding/?page_id=2)
21:29:29	117384/117384	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:29:23%20GMT	http://www.shafaetsplanet.com/planetcoding/?page_id=2&replytocom=17	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index2f20.html	(from http://www.shafaetsplanet.com/planetcoding/?page_id=2)
21:29:32	20725/20725	---M-Z	200	added ('OK')	image/png	date:Sat,%2013%20Aug%202016%2010:42:30%20GMT	http://www.shafaetsplanet.com/planetcoding/wp-content/uploads/2016/08/cycle1.png	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/wp-content/uploads/2016/08/cycle1.png	(from http://www.shafaetsplanet.com/planetcoding/?p=2822)
21:29:33	114721/114721	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:29:30%20GMT	http://www.shafaetsplanet.com/planetcoding/?page_id=2&replytocom=18	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index6a2f.html	(from http://www.shafaetsplanet.com/planetcoding/?page_id=2)
21:29:36	355981/355981	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2026%20Jul%202016%2015:23:12%20GMT	http://www.shafaetsplanet.com/planetcoding/wp-content/themes/accesspress-staple/fonts/fontawesome-webfont.svg?v=4.4.0	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/wp-content/themes/accesspress-staple/fonts/fontawesome-webfont93e3.svg	(from http://www.shafaetsplanet.com/planetcoding/wp-content/themes/accesspress-staple/css/font-awesome.min.css)
21:29:37	24241/24241	---M-Z	200	added ('OK')	image/png	date:Sat,%2013%20Aug%202016%2010:45:27%20GMT	http://www.shafaetsplanet.com/planetcoding/wp-content/uploads/2016/08/cycle2.png	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/wp-content/uploads/2016/08/cycle2.png	(from http://www.shafaetsplanet.com/planetcoding/?p=2822)
21:29:39	113527/113527	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:29:32%20GMT	http://www.shafaetsplanet.com/planetcoding/?page_id=2&replytocom=27	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/indexf1f2.html	(from http://www.shafaetsplanet.com/planetcoding/?page_id=2)
21:29:40	115415/115415	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:29:37%20GMT	http://www.shafaetsplanet.com/planetcoding/?page_id=2&replytocom=28	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index7c57.html	(from http://www.shafaetsplanet.com/planetcoding/?page_id=2)
21:29:41	114456/114456	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:29:37%20GMT	http://www.shafaetsplanet.com/planetcoding/?page_id=2&replytocom=79	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/indexff87.html	(from http://www.shafaetsplanet.com/planetcoding/?page_id=2)
21:29:44	20438/20438	---M-Z	200	added ('OK')	image/png	date:Sat,%2013%20Aug%202016%2010:52:35%20GMT	http://www.shafaetsplanet.com/planetcoding/wp-content/uploads/2016/08/cycle3.png	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/wp-content/uploads/2016/08/cycle3.png	(from http://www.shafaetsplanet.com/planetcoding/?p=2822)
21:29:46	113986/113986	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:29:42%20GMT	http://www.shafaetsplanet.com/planetcoding/?page_id=2&replytocom=142	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index235b.html	(from http://www.shafaetsplanet.com/planetcoding/?page_id=2)
21:29:47	114362/114362	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:29:42%20GMT	http://www.shafaetsplanet.com/planetcoding/?page_id=2&replytocom=158	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/indexc239.html	(from http://www.shafaetsplanet.com/planetcoding/?page_id=2)
21:29:48	116748/116748	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:29:44%20GMT	http://www.shafaetsplanet.com/planetcoding/?page_id=2&replytocom=417	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index584f.html	(from http://www.shafaetsplanet.com/planetcoding/?page_id=2)
21:29:51	111482/111482	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:29:49%20GMT	http://www.shafaetsplanet.com/planetcoding/?page_id=2&replytocom=633	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index8363.html	(from http://www.shafaetsplanet.com/planetcoding/?page_id=2)
21:29:52	31507/31507	---M-Z	200	added ('OK')	image/png	date:Sat,%2013%20Aug%202016%2011:08:40%20GMT	http://www.shafaetsplanet.com/planetcoding/wp-content/uploads/2016/08/cycle4.png	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/wp-content/uploads/2016/08/cycle4.png	(from http://www.shafaetsplanet.com/planetcoding/?p=2822)
21:29:54	111505/111505	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:29:49%20GMT	http://www.shafaetsplanet.com/planetcoding/?page_id=2&replytocom=420	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/indexa4fa.html	(from http://www.shafaetsplanet.com/planetcoding/?page_id=2)
21:29:56	115494/115494	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:29:52%20GMT	http://www.shafaetsplanet.com/planetcoding/?page_id=2&replytocom=813	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index40f6.html	(from http://www.shafaetsplanet.com/planetcoding/?page_id=2)
21:29:56	111494/111494	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:29:52%20GMT	http://www.shafaetsplanet.com/planetcoding/?page_id=2&replytocom=776	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/indexd1b0.html	(from http://www.shafaetsplanet.com/planetcoding/?page_id=2)
21:30:01	115309/115309	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:29:57%20GMT	http://www.shafaetsplanet.com/planetcoding/?page_id=2&replytocom=1264	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/indexb7d6.html	(from http://www.shafaetsplanet.com/planetcoding/?page_id=2)
21:30:03	116565/116565	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:29:57%20GMT	http://www.shafaetsplanet.com/planetcoding/?page_id=2&replytocom=3047	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index9c6c.html	(from http://www.shafaetsplanet.com/planetcoding/?page_id=2)
21:30:03	33716/33716	---M-Z	200	added ('OK')	image/png	date:Sat,%2013%20Aug%202016%2011:28:59%20GMT	http://www.shafaetsplanet.com/planetcoding/wp-content/uploads/2016/08/cycle7.png	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/wp-content/uploads/2016/08/cycle7.png	(from http://www.shafaetsplanet.com/planetcoding/?p=2822)
21:30:09	118606/118606	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:30:04%20GMT	http://www.shafaetsplanet.com/planetcoding/?page_id=2&replytocom=3926	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/indexaaff.html	(from http://www.shafaetsplanet.com/planetcoding/?page_id=2)
21:30:10	114298/114298	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:30:04%20GMT	http://www.shafaetsplanet.com/planetcoding/?page_id=2&replytocom=3572	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/indexab79.html	(from http://www.shafaetsplanet.com/planetcoding/?page_id=2)
21:30:14	111502/111502	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:30:11%20GMT	http://www.shafaetsplanet.com/planetcoding/?page_id=2&replytocom=4408	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index2520.html	(from http://www.shafaetsplanet.com/planetcoding/?page_id=2)
21:30:15	115008/115008	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:30:04%20GMT	http://www.shafaetsplanet.com/planetcoding/?page_id=2&replytocom=3569	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index5950.html	(from http://www.shafaetsplanet.com/planetcoding/?page_id=2)
21:30:16	113966/113966	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:30:10%20GMT	http://www.shafaetsplanet.com/planetcoding/?page_id=2&replytocom=3936	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index9167.html	(from http://www.shafaetsplanet.com/planetcoding/?page_id=2)
21:30:18	11373/11373	---M-Z	200	added ('OK')	image/png	date:Mon,%2011%20Jan%202016%2019:06:26%20GMT	http://www.shafaetsplanet.com/planetcoding/wp-content/uploads/2016/01/nim.png	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/wp-content/uploads/2016/01/nim.png	(from http://www.shafaetsplanet.com/planetcoding/?p=2608)
21:30:21	118422/118422	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:30:17%20GMT	http://www.shafaetsplanet.com/planetcoding/?page_id=2&replytocom=4435	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index29f8.html	(from http://www.shafaetsplanet.com/planetcoding/?page_id=2)
21:30:22	6742/6742	---M-Z	200	added ('OK')	image/png	date:Sun,%2017%20Jan%202016%2004:23:33%20GMT	http://www.shafaetsplanet.com/planetcoding/wp-content/uploads/2016/01/nimble.png	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/wp-content/uploads/2016/01/nimble.png	(from http://www.shafaetsplanet.com/planetcoding/?p=2608)
21:30:23	113327/113327	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:30:17%20GMT	http://www.shafaetsplanet.com/planetcoding/?page_id=2&replytocom=4772	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index61ed.html	(from http://www.shafaetsplanet.com/planetcoding/?page_id=2)
21:30:26	111491/111491	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:30:18%20GMT	http://www.shafaetsplanet.com/planetcoding/?page_id=2&replytocom=4892	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/indexdc18.html	(from http://www.shafaetsplanet.com/planetcoding/?page_id=2)
21:30:26	81284/81284	---MCZ	200	added ('OK')	application/x-font-woff	date:Tue,%2026%20Jul%202016%2015:23:12%20GMT	http://www.shafaetsplanet.com/planetcoding/wp-content/themes/accesspress-staple/fonts/fontawesome-webfont.woff?v=4.4.0	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/wp-content/themes/accesspress-staple/fonts/fontawesome-webfont93e3.woff	(from http://www.shafaetsplanet.com/planetcoding/wp-content/themes/accesspress-staple/css/font-awesome.min.css)
21:30:28	113331/113331	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:30:24%20GMT	http://www.shafaetsplanet.com/planetcoding/?page_id=2&replytocom=5410	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index6a5d.html	(from http://www.shafaetsplanet.com/planetcoding/?page_id=2)
21:30:30	115225/115225	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:30:24%20GMT	http://www.shafaetsplanet.com/planetcoding/?page_id=2&replytocom=4919	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index4724.html	(from http://www.shafaetsplanet.com/planetcoding/?page_id=2)
21:30:31	6106/6106	---M-Z	200	added ('OK')	image/png	date:Sun,%2017%20Jan%202016%2004:50:41%20GMT	http://www.shafaetsplanet.com/planetcoding/wp-content/uploads/2016/01/nim2.png	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/wp-content/uploads/2016/01/nim2.png	(from http://www.shafaetsplanet.com/planetcoding/?p=2608)
21:30:33	118448/118448	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:30:29%20GMT	http://www.shafaetsplanet.com/planetcoding/?page_id=2&replytocom=57780	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/indexdecb.html	(from http://www.shafaetsplanet.com/planetcoding/?page_id=2)
21:30:35	117740/117740	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:30:29%20GMT	http://www.shafaetsplanet.com/planetcoding/?page_id=2&replytocom=57965	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/indexf65e.html	(from http://www.shafaetsplanet.com/planetcoding/?page_id=2)
21:30:36	111492/111492	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:30:31%20GMT	http://www.shafaetsplanet.com/planetcoding/?page_id=2&replytocom=58077	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index3a76.html	(from http://www.shafaetsplanet.com/planetcoding/?page_id=2)
21:30:37	111484/111484	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:30:31%20GMT	http://www.shafaetsplanet.com/planetcoding/?page_id=2&replytocom=58065	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/indexffb7.html	(from http://www.shafaetsplanet.com/planetcoding/?page_id=2)
21:30:38	111490/111490	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:30:34%20GMT	http://www.shafaetsplanet.com/planetcoding/?page_id=2&replytocom=58135	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index0b32.html	(from http://www.shafaetsplanet.com/planetcoding/?page_id=2)
21:30:40	910/910	---M-Z	200	added ('OK')	application/rss+xml	etag:%22783ab1760921e672de6e477912507253-gzip%22	http://www.shafaetsplanet.com/planetcoding/?feed=rss2&p=2822	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index177f.html	(from http://www.shafaetsplanet.com/planetcoding/?p=2822)
21:30:41	2921/2921	---M-Z	200	added ('OK')	application/json	date:Thu,%2001%20Sep%202016%2015:30:40%20GMT	http://www.shafaetsplanet.com/planetcoding/?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fwww.shafaetsplanet.com%2Fplanetcoding%2F%3Fp%3D2822	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/indexe64b.html	(from http://www.shafaetsplanet.com/planetcoding/?p=2822)
21:30:41	8846/8846	---M-Z	200	added ('OK')	image/png	date:Sun,%2022%20Nov%202015%2013:59:12%20GMT	http://www.shafaetsplanet.com/planetcoding/wp-content/uploads/2013/04/dijkstra26.png	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/wp-content/uploads/2013/04/dijkstra26.png	(from http://www.shafaetsplanet.com/planetcoding/?p=1500)
21:30:44	3131/3131	---M-Z	200	added ('OK')	text/xml	date:Thu,%2001%20Sep%202016%2015:30:42%20GMT	http://www.shafaetsplanet.com/planetcoding/?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fwww.shafaetsplanet.com%2Fplanetcoding%2F%3Fp%3D2822&format=xml	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index9b54.html	(from http://www.shafaetsplanet.com/planetcoding/?p=2822)
21:30:44	49740/49740	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:30:38%20GMT	http://www.shafaetsplanet.com/planetcoding/?p=2811	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index6060.html	(from http://www.shafaetsplanet.com/planetcoding/?p=2822)
21:30:45	114760/114760	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:30:38%20GMT	http://www.shafaetsplanet.com/planetcoding/?page_id=2&replytocom=58172	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/index925a.html	(from http://www.shafaetsplanet.com/planetcoding/?page_id=2)
21:30:47	46453/46453	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2015:30:42%20GMT	http://www.shafaetsplanet.com/planetcoding/?attachment_id=2823	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/indexc0a1.html	(from http://www.shafaetsplanet.com/planetcoding/?p=2822)
21:30:47	12503/12503	---M-Z	200	added ('OK')	image/png	date:Sun,%2022%20Nov%202015%2013:51:26%20GMT	http://www.shafaetsplanet.com/planetcoding/wp-content/uploads/2013/04/dijkstra.png	C:/My%20Web%20Sites/Algo/www.shafaetsplanet.com/planetcoding/wp-content/uploads/2013/04/dijkstra.png	(from http://www.shafaetsplanet.com/planetcoding/?p=1500)
